OperatorID,Standorte,Ladesaeulen,Plugs,ErneuerbareEnergie_Prozent,Datum
CH*LIDL,46,46,138,,2025-05-23
CH*MIG,172,679,679,3.0,2025-05-23
CH*MOBILECHARGE,36,97,97,5.0,2025-05-23
CH*MOBIMOEMOBILITY,3,6,6,,2025-05-23
CH*PACEMOBILITY,1,1,1,,2025-05-23
CH*PARKCHARGE,3,5,5,,2025-05-23
CH*REP,177,498,498,41.0,2025-05-23
CH*SCH,70,143,143,,2025-05-23
CH*SCHARGE,2,2,2,,2025-05-23
CH*SHE,440,1084,1525,,2025-05-23
CH*SWISSCHARGE,1433,4124,4186,,2025-05-23
CH*TAE,1,131,131,,2025-05-23
CH*TES,34,416,416,,2025-05-23
CHEVP,872,2026,3626,,2025-05-23
CH*AIL,5,25,25,8.0,2025-05-24
CH*AVIA,1,1,2,,2025-05-24
CH*BEC,15,57,57,,2025-05-24
CH*CCC,665,1824,1824,,2025-05-24
CH*CPI,14,41,42,,2025-05-24
CH*DIE,1,1,2,,2025-05-24
CH*EBS,6,6,19,,2025-05-24
CH*ECU,3297,4280,4280,,2025-05-24
CH*ELECTRA,6,22,22,,2025-05-24
CH*ENMOBILECHARGE,24,52,52,,2025-05-24
CH*EVAEMOBILITAET,2,4,4,,2025-05-24
CH*EWACHARGE,15,36,36,53.0,2025-05-24
CH*EWD,8,8,24,,2025-05-24
CH*EWO,7,7,11,,2025-05-24
CH*FASTNED,11,48,70,100.0,2025-05-24
CH*GFT,81,489,489,,2025-05-24
CH*HER,1,1,4,,2025-05-24
CH*ION,10,58,58,,2025-05-24
CH*LIDL,46,46,138,,2025-05-24
CH*MIG,172,679,679,3.0,2025-05-24
CH*MOBILECHARGE,36,97,97,5.0,2025-05-24
CH*MOBIMOEMOBILITY,3,6,6,,2025-05-24
CH*PACEMOBILITY,1,1,1,,2025-05-24
CH*PARKCHARGE,3,5,5,,2025-05-24
CH*REP,177,498,498,41.0,2025-05-24
CH*SCH,70,143,143,,2025-05-24
CH*SCHARGE,2,2,2,,2025-05-24
CH*SHE,440,1084,1525,,2025-05-24
CH*SWISSCHARGE,1436,4132,4195,,2025-05-24
CH*TAE,1,131,131,,2025-05-24
CH*TES,34,416,416,,2025-05-24
CHEVP,870,2024,3621,,2025-05-24
CH*AIL,5,25,25,8.0,2025-05-25
CH*AVIA,1,1,2,,2025-05-25
CH*BEC,15,57,57,,2025-05-25
CH*CCC,665,1824,1824,,2025-05-25
CH*CPI,14,41,42,,2025-05-25
CH*DIE,1,1,2,,2025-05-25
CH*EBS,6,6,19,,2025-05-25
CH*ECU,3297,4280,4280,,2025-05-25
CH*ELECTRA,6,22,22,,2025-05-25
CH*ENMOBILECHARGE,24,52,52,,2025-05-25
CH*EVAEMOBILITAET,2,4,4,,2025-05-25
CH*EWACHARGE,15,36,36,53.0,2025-05-25
CH*EWD,8,8,24,,2025-05-25
CH*EWO,7,7,11,,2025-05-25
CH*FASTNED,11,48,70,100.0,2025-05-25
CH*GFT,81,489,489,,2025-05-25
CH*HER,1,1,4,,2025-05-25
CH*ION,10,58,58,,2025-05-25
CH*LIDL,46,46,138,,2025-05-25
CH*MIG,172,679,679,3.0,2025-05-25
CH*MOBILECHARGE,36,97,97,5.0,2025-05-25
CH*MOBIMOEMOBILITY,3,6,6,,2025-05-25
CH*PACEMOBILITY,1,1,1,,2025-05-25
CH*PARKCHARGE,3,5,5,,2025-05-25
CH*REP,177,498,498,41.0,2025-05-25
CH*SCH,70,143,143,,2025-05-25
CH*SCHARGE,2,2,2,,2025-05-25
CH*SHE,440,1087,1528,,2025-05-25
CH*SWISSCHARGE,1436,4132,4195,,2025-05-25
CH*TAE,1,131,131,,2025-05-25
CH*TES,34,416,416,,2025-05-25
CHEVP,870,2024,3621,,2025-05-25
CH*AIL,5,25,25,8.0,2025-05-26
CH*AVIA,1,1,2,,2025-05-26
CH*BEC,15,57,57,,2025-05-26
CH*CCC,665,1824,1824,,2025-05-26
CH*CPI,14,41,42,,2025-05-26
CH*DIE,1,1,2,,2025-05-26
CH*EBS,6,6,19,,2025-05-26
CH*ECU,3297,4280,4280,,2025-05-26
CH*ELECTRA,6,22,22,,2025-05-26
CH*ENMOBILECHARGE,24,52,52,,2025-05-26
CH*EVAEMOBILITAET,2,4,4,,2025-05-26
CH*EWACHARGE,15,36,36,53.0,2025-05-26
CH*EWD,8,8,24,,2025-05-26
CH*EWO,7,7,11,,2025-05-26
CH*FASTNED,11,48,70,100.0,2025-05-26
CH*GFT,81,489,489,,2025-05-26
CH*HER,1,1,4,,2025-05-26
CH*ION,10,58,58,,2025-05-26
CH*LIDL,46,46,138,,2025-05-26
CH*MIG,172,679,679,3.0,2025-05-26
CH*MOBILECHARGE,36,97,97,5.0,2025-05-26
CH*MOBIMOEMOBILITY,3,6,6,,2025-05-26
CH*PACEMOBILITY,1,1,1,,2025-05-26
CH*PARKCHARGE,3,5,5,,2025-05-26
CH*REP,177,498,498,41.0,2025-05-26
CH*SCH,70,143,143,,2025-05-26
CH*SCHARGE,2,2,2,,2025-05-26
CH*SHE,440,1087,1528,,2025-05-26
CH*SWISSCHARGE,1437,4152,4215,,2025-05-26
CH*TAE,1,131,131,,2025-05-26
CH*TES,34,416,416,,2025-05-26
CHEVP,870,2024,3621,,2025-05-26
CH*AIL,5,25,25,8.0,2025-05-27
CH*AVIA,1,1,2,,2025-05-27
CH*BEC,15,57,57,,2025-05-27
CH*CCC,667,1824,1824,,2025-05-27
CH*CPI,14,41,42,,2025-05-27
CH*DIE,1,1,2,,2025-05-27
CH*EBS,6,6,19,,2025-05-27
CH*ECU,3305,4288,4288,,2025-05-27
CH*ELECTRA,6,22,22,,2025-05-27
CH*ENMOBILECHARGE,24,52,52,,2025-05-27
CH*EVAEMOBILITAET,2,4,4,,2025-05-27
CH*EWACHARGE,15,36,36,53.0,2025-05-27
CH*EWD,8,8,24,,2025-05-27
CH*EWO,7,7,11,,2025-05-27
CH*FASTNED,11,48,70,100.0,2025-05-27
CH*GFT,81,489,489,,2025-05-27
CH*HER,1,1,4,,2025-05-27
CH*ION,10,58,58,,2025-05-27
CH*LIDL,46,46,138,,2025-05-27
CH*MIG,171,677,677,3.0,2025-05-27
CH*MOBILECHARGE,36,97,97,5.0,2025-05-27
CH*MOBIMOEMOBILITY,3,6,6,,2025-05-27
CH*PACEMOBILITY,1,1,1,,2025-05-27
CH*PARKCHARGE,3,5,5,,2025-05-27
CH*REP,177,498,498,41.0,2025-05-27
CH*SCH,70,143,143,,2025-05-27
CH*SCHARGE,2,2,2,,2025-05-27
CH*SHE,440,1087,1528,,2025-05-27
CH*SWISSCHARGE,1439,4149,4211,,2025-05-27
CH*TAE,1,131,131,,2025-05-27
CH*TES,34,416,416,,2025-05-27
CHEVP,865,2009,3593,,2025-05-27
CH*AIL,5,25,25,8.0,2025-05-28
CH*AVIA,1,1,2,,2025-05-28
CH*BEC,15,57,57,,2025-05-28
CH*CCC,667,1824,1824,,2025-05-28
CH*CPI,14,41,42,,2025-05-28
CH*DIE,1,1,2,,2025-05-28
CH*EBS,6,6,19,,2025-05-28
CH*ECU,3314,4297,4297,,2025-05-28
CH*ELECTRA,6,22,22,,2025-05-28
CH*ENMOBILECHARGE,24,52,52,,2025-05-28
CH*EVAEMOBILITAET,2,4,4,,2025-05-28
CH*EWACHARGE,15,36,36,53.0,2025-05-28
CH*EWD,8,8,24,,2025-05-28
CH*EWO,7,7,11,,2025-05-28
CH*FASTNED,11,48,70,100.0,2025-05-28
CH*GFT,81,489,489,,2025-05-28
CH*HER,1,1,4,,2025-05-28
CH*ION,10,58,58,,2025-05-28
CH*LIDL,46,46,138,,2025-05-28
CH*MIG,171,677,677,3.0,2025-05-28
CH*MOBILECHARGE,36,97,97,5.0,2025-05-28
CH*MOBIMOEMOBILITY,3,6,6,,2025-05-28
CH*PACEMOBILITY,1,1,1,,2025-05-28
CH*PARKCHARGE,3,5,5,,2025-05-28
CH*REP,177,498,498,41.0,2025-05-28
CH*SCH,70,143,143,,2025-05-28
CH*SCHARGE,2,2,2,,2025-05-28
CH*SHE,440,1087,1528,,2025-05-28
CH*SWISSCHARGE,1443,4159,4221,,2025-05-28
CH*TAE,1,131,131,,2025-05-28
CH*TES,34,416,416,,2025-05-28
CHEVP,856,2000,3578,,2025-05-28
CH*AIL,5,25,25,8.0,2025-05-29
CH*AVIA,1,1,2,,2025-05-29
CH*BEC,15,57,57,,2025-05-29
CH*CCC,667,1824,1824,,2025-05-29
CH*CPI,14,41,42,,2025-05-29
CH*DIE,1,1,2,,2025-05-29
CH*EBS,6,6,19,,2025-05-29
CH*ECU,3317,4303,4303,,2025-05-29
CH*ELECTRA,7,26,26,,2025-05-29
CH*ENMOBILECHARGE,24,52,52,,2025-05-29
CH*EVAEMOBILITAET,2,4,4,,2025-05-29
CH*EWACHARGE,15,36,36,53.0,2025-05-29
CH*EWD,8,8,24,,2025-05-29
CH*EWO,7,7,11,,2025-05-29
CH*FASTNED,11,48,70,100.0,2025-05-29
CH*GFT,81,489,489,,2025-05-29
CH*HER,1,1,4,,2025-05-29
CH*ION,10,58,58,,2025-05-29
CH*LIDL,46,46,138,,2025-05-29
CH*MIG,171,677,677,3.0,2025-05-29
CH*MOBILECHARGE,36,97,97,5.0,2025-05-29
CH*MOBIMOEMOBILITY,3,6,6,,2025-05-29
CH*PACEMOBILITY,1,1,1,,2025-05-29
CH*PARKCHARGE,3,5,5,,2025-05-29
CH*REP,177,498,498,41.0,2025-05-29
CH*SCH,70,143,143,,2025-05-29
CH*SCHARGE,2,2,2,,2025-05-29
CH*SHE,440,1087,1528,,2025-05-29
CH*SWISSCHARGE,1445,4165,4227,,2025-05-29
CH*TAE,1,131,131,,2025-05-29
CH*TES,34,416,416,,2025-05-29
CHEVP,850,1972,3532,,2025-05-29
CH*AIL,5,25,25,8.0,2025-05-30
CH*AVIA,1,1,2,,2025-05-30
CH*BEC,15,57,57,,2025-05-30
CH*CCC,667,1824,1824,,2025-05-30
CH*CPI,14,41,42,,2025-05-30
CH*DIE,1,1,2,,2025-05-30
CH*EBS,6,6,19,,2025-05-30
CH*ECU,3319,4306,4306,,2025-05-30
CH*ELECTRA,7,26,26,,2025-05-30
CH*ENMOBILECHARGE,24,52,52,,2025-05-30
CH*EVAEMOBILITAET,2,4,4,,2025-05-30
CH*EWACHARGE,15,36,36,53.0,2025-05-30
CH*EWD,8,8,24,,2025-05-30
CH*EWO,7,7,11,,2025-05-30
CH*FASTNED,11,48,70,100.0,2025-05-30
CH*GFT,81,489,489,,2025-05-30
CH*HER,1,1,4,,2025-05-30
CH*ION,10,58,58,,2025-05-30
CH*LIDL,46,46,138,,2025-05-30
CH*MIG,171,677,677,3.0,2025-05-30
CH*MOBILECHARGE,36,97,97,5.0,2025-05-30
CH*MOBIMOEMOBILITY,3,6,6,,2025-05-30
CH*PACEMOBILITY,1,1,1,,2025-05-30
CH*PARKCHARGE,3,5,5,,2025-05-30
CH*REP,177,498,498,41.0,2025-05-30
CH*SCH,70,143,143,,2025-05-30
CH*SCHARGE,2,2,2,,2025-05-30
CH*SHE,440,1087,1528,,2025-05-30
CH*SWISSCHARGE,1446,4167,4230,,2025-05-30
CH*TAE,1,131,131,,2025-05-30
CH*TES,34,416,416,,2025-05-30
CHEVP,850,1972,3532,,2025-05-30
CH*AIL,5,25,25,8.0,2025-05-31
CH*AVIA,1,1,2,,2025-05-31
CH*BEC,15,57,57,,2025-05-31
CH*CCC,666,1822,1822,,2025-05-31
CH*CPI,14,41,42,,2025-05-31
CH*DIE,1,1,2,,2025-05-31
CH*EBS,6,6,19,,2025-05-31
CH*ECU,3320,4307,4307,,2025-05-31
CH*ELECTRA,7,26,26,,2025-05-31
CH*ENMOBILECHARGE,24,52,52,,2025-05-31
CH*EVAEMOBILITAET,2,4,4,,2025-05-31
CH*EWACHARGE,15,36,36,53.0,2025-05-31
CH*EWD,8,8,24,,2025-05-31
CH*EWO,7,7,11,,2025-05-31
CH*FASTNED,11,48,70,100.0,2025-05-31
CH*GFT,81,489,489,,2025-05-31
CH*HER,1,1,4,,2025-05-31
CH*ION,10,58,58,,2025-05-31
CH*LIDL,46,46,138,,2025-05-31
CH*MIG,171,677,677,3.0,2025-05-31
CH*MOBILECHARGE,36,97,97,5.0,2025-05-31
CH*MOBIMOEMOBILITY,3,6,6,,2025-05-31
CH*PACEMOBILITY,1,1,1,,2025-05-31
CH*PARKCHARGE,3,5,5,,2025-05-31
CH*REP,177,498,498,41.0,2025-05-31
CH*SCH,70,143,143,,2025-05-31
CH*SCHARGE,2,2,2,,2025-05-31
CH*SHE,440,1087,1528,,2025-05-31
CH*SWISSCHARGE,1445,4165,4227,,2025-05-31
CH*TAE,1,131,131,,2025-05-31
CH*TES,34,416,416,,2025-05-31
CHEVP,842,1950,3510,,2025-05-31
CH*AIL,5,25,25,8.0,2025-06-01
CH*AVIA,1,1,2,,2025-06-01
CH*BEC,15,57,57,,2025-06-01
CH*CCC,666,1822,1822,,2025-06-01
CH*CPI,14,41,42,,2025-06-01
CH*DIE,1,1,2,,2025-06-01
CH*EBS,6,6,19,,2025-06-01
CH*ECU,3320,4307,4307,,2025-06-01
CH*ELECTRA,7,26,26,,2025-06-01
CH*ENMOBILECHARGE,24,52,52,,2025-06-01
CH*EVAEMOBILITAET,2,4,4,,2025-06-01
CH*EWACHARGE,15,36,36,53.0,2025-06-01
CH*EWD,8,8,24,,2025-06-01
CH*EWO,7,7,11,,2025-06-01
CH*FASTNED,11,48,70,100.0,2025-06-01
CH*GFT,81,489,489,,2025-06-01
CH*HER,1,1,4,,2025-06-01
CH*ION,10,58,58,,2025-06-01
CH*LIDL,46,46,138,,2025-06-01
CH*MIG,171,677,677,3.0,2025-06-01
CH*MOBILECHARGE,36,97,97,5.0,2025-06-01
CH*MOBIMOEMOBILITY,3,6,6,,2025-06-01
CH*PACEMOBILITY,1,1,1,,2025-06-01
CH*PARKCHARGE,3,5,5,,2025-06-01
CH*REP,177,498,498,41.0,2025-06-01
CH*SCH,70,143,143,,2025-06-01
CH*SCHARGE,2,2,2,,2025-06-01
CH*SHE,440,1087,1528,,2025-06-01
CH*SWISSCHARGE,1446,4167,4230,,2025-06-01
CH*TAE,1,131,131,,2025-06-01
CH*TES,34,416,416,,2025-06-01
CHEVP,842,1950,3510,,2025-06-01
CH*AIL,5,25,25,8.0,2025-06-02
CH*AVIA,1,1,2,,2025-06-02
CH*BEC,15,57,57,,2025-06-02
CH*CCC,666,1822,1822,,2025-06-02
CH*CPI,14,41,42,,2025-06-02
CH*DIE,1,1,2,,2025-06-02
CH*EBS,6,6,19,,2025-06-02
CH*ECU,3320,4307,4307,,2025-06-02
CH*ELECTRA,7,26,26,,2025-06-02
CH*ENMOBILECHARGE,24,52,52,,2025-06-02
CH*EVAEMOBILITAET,2,4,4,,2025-06-02
CH*EWACHARGE,15,36,36,53.0,2025-06-02
CH*EWD,8,8,24,,2025-06-02
CH*EWO,7,7,11,,2025-06-02
CH*FASTNED,11,48,70,100.0,2025-06-02
CH*GFT,81,489,489,,2025-06-02
CH*HER,1,1,4,,2025-06-02
CH*ION,10,58,58,,2025-06-02
CH*LIDL,46,46,138,,2025-06-02
CH*MIG,171,677,677,3.0,2025-06-02
CH*MOBILECHARGE,36,97,97,5.0,2025-06-02
CH*MOBIMOEMOBILITY,3,6,6,,2025-06-02
CH*PACEMOBILITY,1,1,1,,2025-06-02
CH*PARKCHARGE,3,5,5,,2025-06-02
CH*REP,177,498,498,41.0,2025-06-02
CH*SCH,70,143,143,,2025-06-02
CH*SCHARGE,2,2,2,,2025-06-02
CH*SHE,440,1087,1528,,2025-06-02
CH*SWISSCHARGE,1446,4167,4230,,2025-06-02
CH*TAE,1,131,131,,2025-06-02
CH*TES,34,416,416,,2025-06-02
CHEVP,842,1950,3510,,2025-06-02
CH*AIL,5,25,25,8.0,2025-06-03
CH*AVIA,1,1,2,,2025-06-03
CH*BEC,15,57,57,,2025-06-03
CH*CCC,666,1822,1822,,2025-06-03
CH*CPI,14,41,42,,2025-06-03
CH*DIE,1,1,2,,2025-06-03
CH*EBS,6,6,19,,2025-06-03
CH*ECU,3320,4307,4307,,2025-06-03
CH*ELECTRA,7,26,26,,2025-06-03
CH*ENMOBILECHARGE,24,52,52,,2025-06-03
CH*EVAEMOBILITAET,2,4,4,,2025-06-03
CH*EWACHARGE,15,36,36,53.0,2025-06-03
CH*EWD,8,8,24,,2025-06-03
CH*EWO,7,7,11,,2025-06-03
CH*FASTNED,11,48,70,100.0,2025-06-03
CH*GFT,81,489,489,,2025-06-03
CH*HER,1,1,4,,2025-06-03
CH*ION,10,58,58,,2025-06-03
CH*LIDL,46,46,138,,2025-06-03
CH*MIG,170,673,673,3.0,2025-06-03
CH*MOBILECHARGE,36,97,97,5.0,2025-06-03
CH*MOBIMOEMOBILITY,3,6,6,,2025-06-03
CH*PACEMOBILITY,1,1,1,,2025-06-03
CH*PARKCHARGE,3,5,5,,2025-06-03
CH*REP,177,498,498,41.0,2025-06-03
CH*SCH,70,143,143,,2025-06-03
CH*SCHARGE,2,2,2,,2025-06-03
CH*SHE,440,1087,1528,,2025-06-03
CH*SWISSCHARGE,1446,4172,4235,,2025-06-03
CH*TAE,1,131,131,,2025-06-03
CH*TES,34,416,416,,2025-06-03
CHEVP,835,1935,3480,,2025-06-03
CH*AIL,5,25,25,8.0,2025-06-04
CH*AVIA,1,1,2,,2025-06-04
CH*BEC,15,57,57,,2025-06-04
CH*CCC,666,1822,1822,,2025-06-04
CH*CPI,14,41,42,,2025-06-04
CH*DIE,1,1,2,,2025-06-04
CH*EBS,6,6,19,,2025-06-04
CH*ECU,3332,4320,4320,,2025-06-04
CH*ELECTRA,7,26,26,,2025-06-04
CH*ENMOBILECHARGE,24,52,52,,2025-06-04
CH*EVAEMOBILITAET,2,4,4,,2025-06-04
CH*EWACHARGE,15,36,36,53.0,2025-06-04
CH*EWD,8,8,24,,2025-06-04
CH*EWO,7,7,11,,2025-06-04
CH*FASTNED,11,48,70,100.0,2025-06-04
CH*GFT,81,489,489,,2025-06-04
CH*HER,1,1,4,,2025-06-04
CH*ION,10,58,58,,2025-06-04
CH*LIDL,46,46,138,,2025-06-04
CH*MIG,170,673,673,3.0,2025-06-04
CH*MOBILECHARGE,36,97,97,5.0,2025-06-04
CH*MOBIMOEMOBILITY,3,6,6,,2025-06-04
CH*PACEMOBILITY,1,1,1,,2025-06-04
CH*PARKCHARGE,3,5,5,,2025-06-04
CH*REP,177,498,498,41.0,2025-06-04
CH*SCH,67,140,140,,2025-06-04
CH*SCHARGE,2,2,2,,2025-06-04
CH*SHE,440,1087,1528,,2025-06-04
CH*SWISSCHARGE,1448,4177,4238,,2025-06-04
CH*TAE,1,131,131,,2025-06-04
CH*TES,34,416,416,,2025-06-04
CHEVP,833,1931,3472,,2025-06-04
CH*AIL,5,25,25,8.0,2025-06-05
CH*AVIA,1,1,2,,2025-06-05
CH*BEC,15,57,57,,2025-06-05
CH*CCC,767,2212,2212,,2025-06-05
CH*CPI,14,41,42,,2025-06-05
CH*DIE,1,1,2,,2025-06-05
CH*EBS,6,6,19,,2025-06-05
CH*ECU,3335,4328,4328,,2025-06-05
CH*ELECTRA,7,26,26,,2025-06-05
CH*ENMOBILECHARGE,24,52,52,,2025-06-05
CH*EVAEMOBILITAET,2,4,4,,2025-06-05
CH*EWACHARGE,15,36,36,53.0,2025-06-05
CH*EWD,8,8,24,,2025-06-05
CH*EWO,7,7,11,,2025-06-05
CH*FASTNED,11,48,70,100.0,2025-06-05
CH*GFT,81,489,489,,2025-06-05
CH*HER,1,1,4,,2025-06-05
CH*ION,10,58,58,,2025-06-05
CH*LIDL,46,46,138,,2025-06-05
CH*MIG,170,673,673,3.0,2025-06-05
CH*MOBILECHARGE,36,97,97,5.0,2025-06-05
CH*MOBIMOEMOBILITY,3,6,6,,2025-06-05
CH*PACEMOBILITY,1,1,1,,2025-06-05
CH*PARKCHARGE,3,5,5,,2025-06-05
CH*REP,183,525,525,39.0,2025-06-05
CH*SCH,67,140,140,,2025-06-05
CH*SCHARGE,2,2,2,,2025-06-05
CH*SHE,440,1087,1528,,2025-06-05
CH*SWISSCHARGE,1434,4178,4239,,2025-06-05
CH*TAE,1,131,131,,2025-06-05
CH*TES,34,416,416,,2025-06-05
CHEVP,821,1909,3438,,2025-06-05
CH*AIL,5,25,25,8.0,2025-06-06
CH*AVIA,1,1,2,,2025-06-06
CH*BEC,15,57,57,,2025-06-06
CH*CCC,767,2212,2212,,2025-06-06
CH*CPI,14,41,42,,2025-06-06
CH*DIE,1,1,2,,2025-06-06
CH*EBS,6,6,19,,2025-06-06
CH*ECU,3333,4326,4326,,2025-06-06
CH*ELECTRA,7,26,26,,2025-06-06
CH*ENMOBILECHARGE,24,52,52,,2025-06-06
CH*EVAEMOBILITAET,2,4,4,,2025-06-06
CH*EWACHARGE,15,36,36,53.0,2025-06-06
CH*EWD,8,8,24,,2025-06-06
CH*EWO,7,7,11,,2025-06-06
CH*FASTNED,11,48,70,100.0,2025-06-06
CH*GFT,81,489,489,,2025-06-06
CH*HER,1,1,4,,2025-06-06
CH*ION,10,58,58,,2025-06-06
CH*LIDL,46,46,138,,2025-06-06
CH*MIG,171,677,677,3.0,2025-06-06
CH*MOBILECHARGE,36,97,97,5.0,2025-06-06
CH*MOBIMOEMOBILITY,3,6,6,,2025-06-06
CH*PACEMOBILITY,1,1,1,,2025-06-06
CH*PARKCHARGE,3,5,5,,2025-06-06
CH*REP,183,525,525,39.0,2025-06-06
CH*SCH,67,140,140,,2025-06-06
CH*SCHARGE,2,2,2,,2025-06-06
CH*SHE,440,1087,1528,,2025-06-06
CH*SWISSCHARGE,1430,4178,4238,,2025-06-06
CH*TAE,1,131,131,,2025-06-06
CH*TES,34,416,416,,2025-06-06
CHEVP,820,1908,3434,,2025-06-06
CH*AIL,5,25,25,8.0,2025-06-07
CH*AVIA,1,1,2,,2025-06-07
CH*BEC,15,57,57,,2025-06-07
CH*CCC,767,2212,2212,,2025-06-07
CH*CPI,14,41,42,,2025-06-07
CH*DIE,1,1,2,,2025-06-07
CH*EBS,6,6,19,,2025-06-07
CH*ECU,3333,4326,4326,,2025-06-07
CH*ELECTRA,8,30,30,,2025-06-07
CH*ENMOBILECHARGE,24,52,52,,2025-06-07
CH*EVAEMOBILITAET,2,4,4,,2025-06-07
CH*EWACHARGE,15,36,36,53.0,2025-06-07
CH*EWD,8,8,24,,2025-06-07
CH*EWO,7,7,11,,2025-06-07
CH*FASTNED,11,48,70,100.0,2025-06-07
CH*GFT,81,489,489,,2025-06-07
CH*HER,1,1,4,,2025-06-07
CH*ION,10,58,58,,2025-06-07
CH*LIDL,46,46,138,,2025-06-07
CH*MIG,171,677,677,3.0,2025-06-07
CH*MOBILECHARGE,36,97,97,5.0,2025-06-07
CH*MOBIMOEMOBILITY,3,6,6,,2025-06-07
CH*PACEMOBILITY,1,1,1,,2025-06-07
CH*PARKCHARGE,3,5,5,,2025-06-07
CH*REP,183,525,525,39.0,2025-06-07
CH*SCH,67,140,140,,2025-06-07
CH*SCHARGE,2,2,2,,2025-06-07
CH*SHE,441,1090,1531,,2025-06-07
CH*SWISSCHARGE,1432,4182,4243,,2025-06-07
CH*TAE,1,131,131,,2025-06-07
CH*TES,34,416,416,,2025-06-07
CHEVP,816,1901,3419,,2025-06-07
CH*AIL,5,25,25,8.0,2025-06-08
CH*AVIA,1,1,2,,2025-06-08
CH*BEC,15,57,57,,2025-06-08
CH*CCC,767,2212,2212,,2025-06-08
CH*CPI,14,41,42,,2025-06-08
CH*DIE,1,1,2,,2025-06-08
CH*EBS,6,6,19,,2025-06-08
CH*ECU,3333,4326,4326,,2025-06-08
CH*ELECTRA,8,30,30,,2025-06-08
CH*ENMOBILECHARGE,24,52,52,,2025-06-08
CH*EVAEMOBILITAET,2,4,4,,2025-06-08
CH*EWACHARGE,15,36,36,53.0,2025-06-08
CH*EWD,8,8,24,,2025-06-08
CH*EWO,7,7,11,,2025-06-08
CH*FASTNED,11,48,70,100.0,2025-06-08
CH*GFT,81,489,489,,2025-06-08
CH*HER,1,1,4,,2025-06-08
CH*ION,10,58,58,,2025-06-08
CH*LIDL,46,46,138,,2025-06-08
CH*MIG,171,677,677,3.0,2025-06-08
CH*MOBILECHARGE,36,97,97,5.0,2025-06-08
CH*MOBIMOEMOBILITY,3,6,6,,2025-06-08
CH*PACEMOBILITY,1,1,1,,2025-06-08
CH*PARKCHARGE,3,5,5,,2025-06-08
CH*REP,183,525,525,39.0,2025-06-08
CH*SCH,67,140,140,,2025-06-08
CH*SCHARGE,2,2,2,,2025-06-08
CH*SHE,441,1090,1531,,2025-06-08
CH*SWISSCHARGE,1432,4182,4243,,2025-06-08
CH*TAE,1,131,131,,2025-06-08
CH*TES,34,416,416,,2025-06-08
CHEVP,816,1901,3419,,2025-06-08
CH*AIL,5,25,25,8.0,2025-06-09
CH*AVIA,1,1,2,,2025-06-09
CH*BEC,15,57,57,,2025-06-09
CH*CCC,767,2212,2212,,2025-06-09
CH*CPI,14,41,42,,2025-06-09
CH*DIE,1,1,2,,2025-06-09
CH*EBS,6,6,19,,2025-06-09
CH*ECU,3333,4326,4326,,2025-06-09
CH*ELECTRA,8,30,30,,2025-06-09
CH*ENMOBILECHARGE,24,52,52,,2025-06-09
CH*EVAEMOBILITAET,2,4,4,,2025-06-09
CH*EWACHARGE,15,36,36,53.0,2025-06-09
CH*EWD,8,8,24,,2025-06-09
CH*EWO,7,7,11,,2025-06-09
CH*FASTNED,11,48,70,100.0,2025-06-09
CH*GFT,81,489,489,,2025-06-09
CH*HER,1,1,4,,2025-06-09
CH*ION,10,58,58,,2025-06-09
CH*LIDL,46,46,138,,2025-06-09
CH*MIG,171,677,677,3.0,2025-06-09
CH*MOBILECHARGE,36,97,97,5.0,2025-06-09
CH*MOBIMOEMOBILITY,3,6,6,,2025-06-09
CH*PACEMOBILITY,1,1,1,,2025-06-09
CH*PARKCHARGE,3,5,5,,2025-06-09
CH*REP,183,525,525,39.0,2025-06-09
CH*SCH,67,140,140,,2025-06-09
CH*SCHARGE,2,2,2,,2025-06-09
CH*SHE,441,1090,1531,,2025-06-09
CH*SWISSCHARGE,1431,4180,4240,,2025-06-09
CH*TAE,1,131,131,,2025-06-09
CH*TES,34,416,416,,2025-06-09
CHEVP,816,1901,3419,,2025-06-09
CH*AIL,5,25,25,8.0,2025-06-10
CH*AVIA,1,1,2,,2025-06-10
CH*BEC,15,57,57,,2025-06-10
CH*CCC,767,2212,2212,,2025-06-10
CH*CPI,14,41,42,,2025-06-10
CH*DIE,1,1,2,,2025-06-10
CH*EBS,6,6,19,,2025-06-10
CH*ECU,3333,4326,4326,,2025-06-10
CH*ELECTRA,7,26,26,,2025-06-10
CH*ENMOBILECHARGE,24,52,52,,2025-06-10
CH*EVAEMOBILITAET,2,4,4,,2025-06-10
CH*EWACHARGE,15,36,36,53.0,2025-06-10
CH*EWD,8,8,24,,2025-06-10
CH*EWO,7,7,11,,2025-06-10
CH*FASTNED,11,48,70,100.0,2025-06-10
CH*GFT,81,489,489,,2025-06-10
CH*HER,1,1,4,,2025-06-10
CH*ION,10,58,58,,2025-06-10
CH*LIDL,46,46,138,,2025-06-10
CH*MIG,171,677,677,3.0,2025-06-10
CH*MOBILECHARGE,36,97,97,5.0,2025-06-10
CH*MOBIMOEMOBILITY,3,6,6,,2025-06-10
CH*PACEMOBILITY,1,1,1,,2025-06-10
CH*PARKCHARGE,3,5,5,,2025-06-10
CH*REP,183,525,525,39.0,2025-06-10
CH*SCH,67,140,140,,2025-06-10
CH*SCHARGE,2,2,2,,2025-06-10
CH*SHE,441,1090,1531,,2025-06-10
